X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
398221.350000001,140558.210000001,25138061,2025/09/09 23:13:13+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3500 - 3536 BLOCK OF WARDER STREET NW,398221.35,140558.21,1,1E,4.0,409.0,Cluster 2,003200 2,3200.0,Precinct 43,38.9329048103,-77.020514083,,2025/08/05 22:30:00+00,2025/08/06 06:00:00+00,810427744,
399350.189999998,137708.829999998,25138473,2025/09/10 21:39:16+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF N STREET NE,399350.19,137708.83,6,6E,5.0,501.0,Cluster 25,010601 1,10601.0,Precinct 144,38.907238228,-77.0074918952,NOMA,2025/09/10 17:44:00+00,2025/09/10 18:47:00+00,810427745,
405964.509999998,134419.23,25140981,2025/09/15 03:07:17+00,MIDNIGHT,OTHERS,THEFT/OTHER,5000 - 5069 BLOCK OF BENNING ROAD SE,405964.51,134419.23,7,7E,6.0,604.0,Cluster 33,007707 3,7707.0,Precinct 106,38.8775843035,-76.9312615719,,2025/09/15 02:14:00+00,2025/09/15 03:09:00+00,810427746,
398009.799999997,138947.199999999,25141585,2025/09/16 03:55:14+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2100 - 2199 BLOCK OF 8TH STREET NW,398009.8,138947.2,1,1E,3.0,305.0,Cluster 3,003500 3,3500.0,Precinct 37,38.9183918696,-77.0229493266,,2025/09/15 16:15:00+00,2025/09/15 20:30:00+00,810427747,
400536.829999998,130403.57,25142921,2025/09/19 00:14:52+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3300 - 3403 BLOCK OF WHEELER ROAD SE,400536.83,130403.57,8,8C,7.0,705.0,Cluster 39,007304 2,7304.0,Precinct 120,38.8414296114,-76.9938163973,,2025/09/11 20:22:00+00,2025/09/19 00:02:00+00,810427748,
400246.539999999,139229.039999999,25143668,2025/09/20 01:41:22+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5.0,502.0,Cluster 21,009204 2,9204.0,Precinct 74,38.9209329952,-76.9971570051,,2025/09/20 00:38:00+00,,810427749,
401781.710000001,141157.719999999,25143868,2025/09/20 12:28:05+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1849 BLOCK OF RANDOLPH STREET NE,401781.71,141157.72,5,5B,5.0,504.0,Cluster 22,009400 2,9400.0,Precinct 69,38.9383053694,-76.9794490679,,2025/09/18 21:40:00+00,2025/09/18 22:10:00+00,810427750,
400046.409999996,137753.649999999,25145180,2025/09/22 23:32:53+00,EVENING,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF MORSE STREET NE,400046.41,137753.65,5,5D,5.0,501.0,Cluster 23,008803 2,8803.0,Precinct 76,38.907642221,-76.9994649192,,2025/09/20 23:14:00+00,2025/09/22 23:15:00+00,810427751,
397264.469999999,143146.02,25424219,2025/09/30 23:33:09+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF KENNEDY STREET NW,397264.47,143146.02,4,4E,4.0,403.0,Cluster 18,002002 2,2002.0,Precinct 54,38.9562140777,-77.0315605889,,2025/09/23 05:05:00+00,2025/09/29 05:06:00+00,810427908,
397330.130000003,138792.899999999,25134865,2025/09/04 01:17:37+00,EVENING,OTHERS,BURGLARY,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3.0,305.0,Cluster 3,004401 2,4401.0,Precinct 22,38.9170000824,-77.0307861136,,2025/09/04 00:48:00+00,,810427936,
397228.409999996,136778.640000001,25138852,2025/09/11 13:34:28+00,DAY,OTHERS,THEFT/OTHER,700 - 723 BLOCK OF 14TH STREET NW,397228.41,136778.64,2,2C,2.0,209.0,Cluster 8,005802 2,5802.0,Precinct 129,38.8988546185,-77.0319509116,DOWNTOWN,2025/09/11 12:16:00+00,2025/09/11 12:17:00+00,810427937,
399287.710000001,138427.449999999,25139136,2025/09/11 22:20:13+00,EVENING,OTHERS,THEFT/OTHER,1720 - 1799 BLOCK OF LINCOLN ROAD NE,399287.71,138427.45,5,5F,5.0,502.0,Cluster 21,008701 1,8701.0,Precinct 75,38.9137117538,-77.0082129952,,2025/09/11 04:00:00+00,2025/09/11 09:00:00+00,810427938,
398758.710000001,145213.059999999,25140664,2025/09/14 15:09:01+00,DAY,OTHERS,THEFT F/AUTO,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4.0,401.0,Cluster 17,001702 2,1702.0,Precinct 63,38.9748378665,-77.014324859,,2025/09/14 14:00:00+00,2025/09/14 14:15:00+00,810427944,
398631.520000003,141465.710000001,25424148,2025/09/25 16:32:04+00,DAY,OTHERS,THEFT F/AUTO,300 - 314 BLOCK OF TAYLOR STREET NW,398631.52,141465.71,4,4C,4.0,407.0,Cluster 18,002301 2,2301.0,Precinct 45,38.9410805741,-77.0157851919,,2025/09/22 20:30:00+00,2025/09/24 12:00:00+00,810427972,
396167.659999996,139485.969999999,25424182,2025/09/29 11:31:31+00,DAY,OTHERS,THEFT/OTHER,1801 - 1898 BLOCK OF CALVERT STREET NW,396167.66,139485.97,1,1C,3.0,303.0,Cluster 1,003902 1,3902.0,Precinct 35,38.9232391814,-77.0441943538,,2025/09/26 04:40:00+00,2025/09/26 04:50:00+00,810427973,
401601.329999998,130970.75,25139839,2025/09/13 00:47:33+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1500 - 1699 BLOCK OF ALABAMA AVENUE SE,401601.33,130970.75,8,8E,7.0,704.0,Cluster 38,007304 4,7304.0,Precinct 120,38.8465377272,-76.9815533837,,2025/09/13 00:11:00+00,2025/09/13 02:10:00+00,810428032,
399156.4454,128511.719799999,25140877,2025/09/15 00:14:48+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,2 - 153 BLOCK OF GALVESTON PLACE SW,399156.44543717,128511.719828689,8,8D,7.0,708.0,Cluster 39,009807 2,9807.0,Precinct 126,38.8243867133,-77.0097143627,,2025/09/14 22:04:00+00,2025/09/15 00:00:00+00,810428033,
398091.68,140566.859999999,25140921,2025/09/15 01:06:17+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,500 - 699 BLOCK OF PARK ROAD NW,398091.68,140566.86,1,1E,4.0,409.0,Cluster 2,003200 2,3200.0,Precinct 43,38.93298246,-77.0220096576,,2025/09/14 23:47:00+00,2025/09/15 00:59:00+00,810428034,
400134.539999999,130213.309999999,25140978,2025/09/15 03:01:41+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,3300 - 3699 BLOCK OF 6TH STREET SE,400134.54,130213.31,8,8C,7.0,705.0,Cluster 39,009804 1,9804.0,Precinct 122,38.8397158173,-76.9984503066,,2025/09/15 02:05:00+00,2025/09/15 02:39:00+00,810428035,
402670.290299997,131549.2984,25142904,2025/09/18 22:41:38+00,EVENING,KNIFE,ROBBERY,2600 - 2799 BLOCK OF JASPER STREET SE,402670.290272431,131549.298391508,8,8B,7.0,702.0,Cluster 36,007408 1,7408.0,Precinct 115,38.8517469483,-76.9692371871,,2025/09/18 18:50:00+00,2025/09/18 19:10:00+00,810428036,
398186.039999999,137185.329999998,25145443,2025/09/23 15:25:13+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF K STREET NW,398186.04,137185.33,6,6E,1.0,101.0,Cluster 8,004703 2,4703.0,Precinct 18,38.902520725,-77.0209124198,MOUNT VERNON TRIANGLE CID,2025/09/23 14:46:00+00,2025/09/23 14:50:00+00,810428037,
396326.170000002,139306.489999998,25146676,2025/09/25 19:34:23+00,EVENING,OTHERS,ROBBERY,2400 - 2499 BLOCK OF 18TH STREET NW,396326.17,139306.49,1,1C,3.0,303.0,Cluster 1,003802 1,3802.0,Precinct 24,38.921623045,-77.0423654641,ADAMS MORGAN,2025/09/25 18:32:00+00,2025/09/25 18:40:00+00,810428038,
403654.350599997,133385.013500001,25147754,2025/09/27 15:03:39+00,DAY,OTHERS,THEFT F/AUTO,3300 - 3345 BLOCK OF PENNSYLVANIA AVENUE SE,403654.350561344,133385.013497212,7,7B,6.0,605.0,Cluster 34,009901 2,9901.0,Precinct 109,38.8682803029,-76.9578906648,,2025/09/27 13:31:00+00,,810428039,
394895.399999999,140924.899999999,25148368,2025/09/28 23:18:02+00,EVENING,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,394895.4,140924.9,3,3C,2.0,203.0,Cluster 15,001304 1,1304.0,Precinct 34,38.9361950358,-77.0588766912,,2025/09/28 14:02:00+00,2025/09/28 14:18:00+00,810428040,
392993.140000001,139264.960000001,25423977,2025/09/12 11:03:04+00,DAY,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF 41ST STREET NW,392993.14,139264.96,3,3B,2.0,204.0,Cluster 14,000300 2,300.0,Precinct 11,38.9212286746,-77.0808004895,,2025/09/11 23:28:00+00,2025/09/12 00:20:00+00,810428175,
